albedo_max,albedo_mean,albedo_min,albedo_stdDev,date,pixel_count,timestamp,year,month,season,qa_advanced,qa_level,qa_description
0.67,0.4353493834409865,0.07,0.2039879228394658,2018-07-08,17,1531008000000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.29,0.2239881831610044,0.19,0.028717439962933838,2018-07-08,9,1531008000000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.15,0.12309236947791166,0.11,0.014624940645653443,2018-07-09,6,1531094400000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.3452808219178083,0.11,0.15775921032324733,2018-07-11,39,1531267200000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.63,0.40970412338684303,0.14,0.17820168349373125,2018-07-11,25,1531267200000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.14,0.14,0.14,0.0,2018-07-13,1,1531440000000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.34,0.2659677419354839,0.13,0.08602325267042626,2018-07-13,3,1531440000000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.65,0.4141411042944786,0.12,0.19150740587557008,2018-07-14,34,1531526400000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.72,0.4432479684806697,0.17,0.20722382653959995,2018-07-14,35,1531526400000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.64,0.4167682020802378,0.17,0.15730751336751167,2018-07-15,37,1531612800000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.59,0.3652270894920722,0.11,0.1543067941948568,2018-07-15,28,1531612800000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.56,0.34492925720060635,0.11,0.16789790315055442,2018-07-16,34,1531699200000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.37251097025841057,0.16,0.18333190123746088,2018-07-16,23,1531699200000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.79,0.449300468190581,0.18,0.1814197973131458,2018-07-17,35,1531785600000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.51,0.3207823741007194,0.11,0.1545024463144832,2018-07-17,39,1531785600000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.41331785714285724,0.15,0.1598695613429617,2018-07-18,21,1531872000000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.6900000000000001,0.4632259064146265,0.15,0.17806695370000591,2018-07-22,25,1532217600000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.73,0.5334867821330903,0.44,0.08313909654909642,2018-07-23,16,1532304000000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.5190295593976576,0.22,0.12911166672770932,2018-07-24,13,1532390400000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.43836794019933567,0.12,0.14483733866403464,2018-07-24,17,1532390400000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.53,0.3261911693352742,0.06,0.140088981863336,2018-07-25,36,1532476800000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.51,0.36438174851967964,0.17,0.1216591961176794,2018-07-25,25,1532476800000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.63,0.39851357365376056,0.24,0.11945397472483857,2018-07-26,19,1532563200000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.5,0.2685416666666666,0.08,0.10529113078613132,2018-07-26,15,1532563200000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.55,0.33709110570424444,0.13,0.13859189550122566,2018-07-27,33,1532649600000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.48489388264669164,0.38,0.0778352961922378,2018-07-27,6,1532649600000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.56,0.29684355997788836,0.07,0.16575383354038398,2018-07-28,30,1532736000000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.56,0.33374972265364994,0.15,0.1367270276093774,2018-07-29,39,1532822400000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.56,0.33746109381947537,0.08,0.14966295466814764,2018-07-29,20,1532822400000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.53,0.30570987654320986,0.05,0.15411705329295156,2018-07-30,33,1532908800000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.56,0.36960010523546444,0.16,0.13014265529273472,2018-07-31,34,1532995200000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.46,0.3052081165452653,0.07,0.14154078922293176,2018-07-31,19,1532995200000,2018,7,Summer,True,standard,"Advanced QA, standard level"
0.52,0.35345353675450764,0.23,0.08562844974048453,2018-08-01,11,1533081600000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.16,0.097131931166348,0.08,0.022333056935824235,2018-08-02,9,1533168000000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.5700000000000001,0.3186581177009388,0.11,0.1322570886569033,2018-08-05,40,1533427200000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.53,0.3251324200913242,0.09,0.11998033427293353,2018-08-05,28,1533427200000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.17,0.15940520446096657,0.12,0.02357022603955156,2018-08-06,3,1533513600000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.51,0.27250217202432664,0.09,0.12016001727723792,2018-08-07,44,1533600000000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.52,0.29114651493598875,0.1,0.13113351974228424,2018-08-07,30,1533600000000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.51,0.280882882882883,0.1,0.13308035400778495,2018-08-08,34,1533686400000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.5700000000000001,0.2749676956209619,0.15,0.1559078780433695,2018-08-08,17,1533686400000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.53,0.3369394435351883,0.16,0.12264089641585404,2018-08-09,38,1533772800000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.44,0.26922920892494934,0.08,0.1172394440280077,2018-08-09,33,1533772800000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.46,0.3160679012345679,0.19,0.08306981720409091,2018-08-10,29,1533859200000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.48,0.2568843187660669,0.05,0.11114836563653775,2018-08-10,35,1533859200000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.75,0.32611212516297267,0.1,0.17877248691038722,2018-08-13,34,1534118400000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.56,0.32575423500941114,0.07,0.15595973037935137,2018-08-13,32,1534118400000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.43,0.27341906559697976,0.11,0.09620088539603786,2018-08-14,41,1534204800000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.28,0.20603639240506333,0.09,0.06855223033588088,2018-08-14,26,1534204800000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.45,0.22561221848304427,0.06,0.1093162655494701,2018-08-15,33,1534291200000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.45,0.3387683438155136,0.19,0.09837569708915789,2018-08-15,18,1534291200000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.43,0.2945597928436911,0.17,0.08353466802864633,2018-08-16,39,1534377600000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.38,0.24496508921644689,0.07,0.0976779003778348,2018-08-16,24,1534377600000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.44,0.24041864139020538,0.05,0.10987519553452452,2018-08-17,32,1534464000000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.51,0.28099296325254103,0.13,0.12521578596788654,2018-08-17,24,1534464000000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.45,0.32737494997999206,0.26,0.045210517910163894,2018-08-18,21,1534550400000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.36,0.2967439898776888,0.14,0.058618351316896876,2018-08-18,18,1534550400000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.46,0.2903614457831325,0.09,0.1107638887600758,2018-08-19,26,1534636800000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.45,0.25196505444416306,0.06,0.09791458168282412,2018-08-19,35,1534636800000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.48,0.22541099107562243,0.05,0.14265320711431614,2018-08-20,40,1534723200000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.44,0.27754222481071633,0.09,0.10582795261912391,2018-08-20,30,1534723200000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.2,0.18820143884892085,0.18,0.010000000000000142,2018-08-21,2,1534809600000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.2,0.18133986928104578,0.12,0.031036515689143517,2018-08-21,7,1534809600000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.52,0.21649633123689732,0.06,0.10814573712882457,2018-08-22,33,1534896000000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.51,0.27607269056032313,0.17,0.13330183306400875,2018-08-22,26,1534896000000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.44,0.2747829322748698,0.06,0.09424336338051088,2018-08-23,37,1534982400000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.37,0.2437259343148358,0.07,0.09896057147669633,2018-08-23,23,1534982400000,2018,8,Summer,True,standard,"Advanced QA, standard level"
0.79,0.6192086330935251,0.5700000000000001,0.0993310961716761,2018-09-01,3,1535760000000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.8200000000000001,0.4493285976168652,0.12,0.21531542924746952,2018-09-04,38,1536019200000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.86,0.5682421137772984,0.15,0.22204037555060932,2018-09-04,33,1536019200000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.75,0.7106976744186045,0.68,0.02867441755680976,2018-09-05,3,1536105600000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.78,0.2588743169398907,0.06,0.27069119676775866,2018-09-05,23,1536105600000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.26,0.24069672131147543,0.2,0.025495097567963882,2018-09-06,4,1536192000000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.67,0.4870234986945169,0.17,0.12835324776965246,2018-09-06,13,1536192000000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.6900000000000001,0.3505036590615583,0.12,0.19728497423423078,2018-09-07,23,1536278400000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.23,0.1462797202797203,0.09,0.04928488612140649,2018-09-08,10,1536364800000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.33,0.2178913043478261,0.08,0.08482875908173436,2018-09-10,7,1536537600000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.6,0.49366483516483517,0.41000000000000003,0.08104782538723637,2018-09-10,8,1536537600000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.9,0.5273182711198428,0.08,0.21846171254654947,2018-09-11,23,1536624000000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.5,0.495,0.48,0.010000000000000836,2018-09-16,2,1537056000000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.78,0.6461376673040152,0.51,0.0840470423360859,2018-09-17,13,1537142400000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.67,0.37668130489334994,0.27,0.11819051615777285,2018-09-18,23,1537228800000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.97,0.7775245411865132,0.49,0.09828698071724629,2018-09-18,22,1537228800000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.97,0.7576661264181525,0.45,0.12535040067295503,2018-09-19,29,1537315200000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.8200000000000001,0.5501893860561915,0.17,0.15014791061392835,2018-09-19,45,1537315200000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.9,0.6314605809128631,0.53,0.11473399186330484,2018-09-21,12,1537488000000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.9,0.7575024108003857,0.63,0.09121627137339677,2018-09-27,14,1538006400000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.81,0.6308673469387757,0.51,0.09765244492587002,2018-09-29,5,1538179200000,2018,9,Fall,True,standard,"Advanced QA, standard level"
0.27,0.2082520325203252,0.1,0.05607138307550481,2019-06-03,5,1559520000000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.36,0.35645390070921984,0.31,0.023570226039551855,2019-06-09,3,1560038400000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.67,0.5162078035949145,0.18,0.1612468728894314,2019-06-12,19,1560297600000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.67,0.6633815028901735,0.63,0.017950549357116086,2019-06-12,6,1560297600000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.73,0.7275,0.6900000000000001,0.019999999999998897,2019-06-14,2,1560470400000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.71,0.690703653585927,0.67,0.016329931618555886,2019-06-14,3,1560470400000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.28,0.21756756756756757,0.16,0.042646805273079964,2019-06-15,4,1560556800000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.78,0.6945074626865673,0.45,0.08911873405929112,2019-06-15,11,1560556800000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.72,0.6406609195402301,0.59,0.035079275299748566,2019-06-16,12,1560643200000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.62,0.4398418654516216,0.14,0.15871042813879635,2019-06-16,30,1560643200000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.66,0.3912596621815059,0.11,0.1841576758834042,2019-06-17,33,1560729600000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.6,0.3509828178694158,0.2,0.15206139111117814,2019-06-17,15,1560729600000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.67,0.5130989421281892,0.35000000000000003,0.10155594255116535,2019-06-18,13,1560816000000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.55,0.55,0.55,0.0,2019-06-22,1,1561161600000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.59,0.41866692882422335,0.18,0.11630822914422989,2019-06-22,24,1561161600000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.63,0.5051724137931035,0.41000000000000003,0.08818163074019444,2019-06-23,5,1561248000000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.77,0.6648199109672196,0.25,0.14856842254424546,2019-06-26,19,1561507200000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.55,0.43396528704939913,0.4,0.0616110247224225,2019-06-28,7,1561680000000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.78,0.6768541666666668,0.55,0.062149014473280195,2019-06-30,16,1561852800000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.71,0.71,0.71,0.0,2019-06-30,1,1561852800000,2019,6,Summer,True,standard,"Advanced QA, standard level"
0.74,0.5784114977307109,0.33,0.10900572700876748,2019-07-07,26,1562457600000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.7000000000000001,0.5180405209840809,0.14,0.16931069597547707,2019-07-08,29,1562544000000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.37,0.26415458937198066,0.23,0.05237229365663816,2019-07-08,7,1562544000000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.89,0.6294801223241588,0.26,0.25774167150612093,2019-07-10,13,1562716800000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.36,0.15617283950617283,0.08,0.08936115860185938,2019-07-11,12,1562803200000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.66,0.4044087912087913,0.17,0.18256300748147275,2019-07-12,21,1562889600000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.65,0.4561522633744856,0.28,0.11823939933691964,2019-07-14,6,1563062400000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.63,0.42159322033898305,0.17,0.19110206696946005,2019-07-14,5,1563062400000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.62,0.388226997985225,0.18,0.18288913991814834,2019-07-15,16,1563148800000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.65,0.4605171923842001,0.13,0.17961515107974205,2019-07-15,31,1563148800000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.6900000000000001,0.42523955147808357,0.13,0.18010028070802966,2019-07-16,18,1563235200000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.93,0.6955820895522389,0.5700000000000001,0.07853326714483969,2019-07-17,34,1563321600000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.66,0.400398832684825,0.05,0.2130657695657959,2019-07-21,38,1563667200000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.65,0.4104231738035266,0.13,0.1828952804031588,2019-07-21,32,1563667200000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.71,0.3290562913907284,0.09,0.204391299723463,2019-07-22,46,1563753600000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.3948073449729079,0.1,0.18613495701297542,2019-07-22,30,1563753600000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.7000000000000001,0.4663200723327306,0.14,0.18214785020740706,2019-07-23,19,1563840000000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.63,0.4317676056338029,0.13,0.17556755663319104,2019-07-23,22,1563840000000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.48,0.32890283842794765,0.1,0.12769742618025323,2019-07-25,14,1564012800000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.2595085255767302,0.05,0.16841070965292995,2019-07-26,33,1564099200000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.28,0.22037513397642014,0.19,0.030413812651491554,2019-07-26,12,1564099200000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.55,0.5350770811921891,0.49,0.01979486637221339,2019-07-27,7,1564185600000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.65,0.42452030075187985,0.05,0.17765134392961965,2019-07-28,25,1564272000000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.5,0.3074290283886446,0.14,0.13637765867068938,2019-07-29,23,1564358400000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.63,0.35787914003486354,0.14,0.1465609158023254,2019-07-29,28,1564358400000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.47000000000000003,0.36384397163120574,0.28,0.06869315832017038,2019-07-30,4,1564444800000,2019,7,Summer,True,standard,"Advanced QA, standard level"
0.34,0.21193775100401607,0.1,0.08094483378018943,2019-08-01,11,1564617600000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.34,0.2028125,0.15,0.05934831271588309,2019-08-02,6,1564704000000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.56,0.207258064516129,0.13,0.15029637387508726,2019-08-03,10,1564790400000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.59,0.34690771852934027,0.05,0.1670493293953146,2019-08-04,37,1564876800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.66,0.4665667870036101,0.21,0.15651155793932606,2019-08-04,22,1564876800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.68,0.4768314113124657,0.22,0.15734216076931057,2019-08-05,30,1564963200000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.61,0.3668164636707266,0.09,0.18480664805266403,2019-08-05,23,1564963200000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.72,0.3035163628376895,0.09,0.18165839711565865,2019-08-07,42,1565136000000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.5700000000000001,0.3467557039510295,0.13,0.14271613560723792,2019-08-07,29,1565136000000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.59,0.312542753013737,0.09,0.1634005034199907,2019-08-08,33,1565222400000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.6,0.36511331884507925,0.13,0.15689282966407359,2019-08-08,25,1565222400000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.6,0.32668935955622797,0.05,0.18135319018930085,2019-08-09,35,1565308800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.52,0.31108877721943057,0.2,0.09577462517795271,2019-08-10,23,1565395200000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.16,0.12636695018226005,0.1,0.01700000000000009,2019-08-10,10,1565395200000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.23,0.17949238578680202,0.06,0.05559998223643026,2019-08-13,9,1565654400000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.62,0.4262538508934073,0.19,0.15805578968535516,2019-08-13,14,1565654400000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.46,0.40976119402985073,0.23,0.09354143466934843,2019-08-14,4,1565740800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.21,0.21,0.21,0.0,2019-08-15,1,1565827200000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.18,0.18,0.18,0.0,2019-08-16,2,1565913600000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.26,0.26,0.26,0.0,2019-08-17,1,1566000000000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.25,0.21107806691449815,0.18,0.03091206165165229,2019-08-18,3,1566086400000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.25,0.22219512195121952,0.19,0.029999999999999968,2019-08-19,2,1566172800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.58,0.39937909925666815,0.08,0.18540756111556203,2019-08-19,21,1566172800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.58,0.32474515800203874,0.06,0.1594866650441517,2019-08-20,33,1566259200000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.65,0.37832579185520365,0.14,0.17496576165490016,2019-08-20,26,1566259200000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.24,0.20015686274509809,0.17,0.02138089935299407,2019-08-21,7,1566345600000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.61,0.30308660733666165,0.1,0.1591884414610749,2019-08-22,39,1566432000000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.63,0.3953856472166333,0.14,0.16635752579576588,2019-08-22,24,1566432000000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.67,0.4004001322751322,0.12,0.1689637618972397,2019-08-24,21,1566604800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.67,0.4956988352745423,0.33,0.12093386622447852,2019-08-24,10,1566604800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.67,0.4916307471264369,0.1,0.2081249056008458,2019-08-25,13,1566691200000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.8300000000000001,0.7699176954732511,0.64,0.0784573486395973,2019-08-26,3,1566777600000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.7000000000000001,0.569407598197038,0.47000000000000003,0.06746900114647036,2019-08-26,11,1566777600000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.65,0.3802781371280726,0.17,0.1642743026514736,2019-08-28,43,1566950400000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.54,0.29952468007312616,0.05,0.15067037222094262,2019-08-28,33,1566950400000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.59,0.3008666501117458,0.09,0.1512442626667848,2019-08-29,34,1567036800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.63,0.36878265155248896,0.15,0.17944975917086647,2019-08-29,19,1567036800000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.52,0.36868739205526774,0.31,0.07456540752922906,2019-08-31,5,1567209600000,2019,8,Summer,True,standard,"Advanced QA, standard level"
0.15,0.15,0.15,0.0,2019-09-01,2,1567296000000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.62,0.2801749271137026,0.06,0.15877675891514353,2019-09-02,26,1567382400000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.66,0.43077844311377234,0.1,0.1461757399118457,2019-09-02,21,1567382400000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.62,0.27052534562211983,0.05,0.17310805536214574,2019-09-03,37,1567468800000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.6900000000000001,0.43644317252657394,0.17,0.20871994116717862,2019-09-03,17,1567468800000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.22,0.16456043956043956,0.11,0.044628092796652925,2019-09-04,6,1567555200000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.28,0.215,0.17,0.05499999999999994,2019-09-04,2,1567555200000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.5700000000000001,0.31234533956557603,0.07,0.1700183177593002,2019-09-05,34,1567641600000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.67,0.3931874434047692,0.13,0.17694093160844285,2019-09-05,27,1567641600000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.53,0.29190464365532653,0.12,0.14261007206036058,2019-09-06,35,1567728000000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.54,0.33080756013745705,0.05,0.15516319564880895,2019-09-07,18,1567814400000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.59,0.32562467053241956,0.17,0.12583286547878536,2019-09-07,17,1567814400000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.61,0.35307913209955333,0.14,0.11358999053795713,2019-09-11,22,1568160000000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.29,0.21570270270270267,0.16,0.05464373248598618,2019-09-12,8,1568246400000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.22,0.21290566037735847,0.16,0.024874685927665525,2019-09-13,4,1568332800000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.85,0.41580995475113125,0.12,0.2910908523082109,2019-09-13,11,1568332800000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.21,0.19077922077922077,0.16,0.020548046676563472,2019-09-16,3,1568592000000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.65,0.5130957999056159,0.16,0.18148308767240856,2019-09-17,18,1568678400000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.42,0.1670588235294118,0.08,0.11532562594670807,2019-09-17,6,1568678400000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.25,0.25,0.25,0.0,2019-09-18,1,1568764800000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.47000000000000003,0.4563708399366086,0.41000000000000003,0.019507833184534005,2019-09-18,6,1568764800000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.56,0.29230217975515077,0.06,0.12650707649787957,2019-09-19,33,1568851200000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.85,0.7377310924369748,0.68,0.07822243923580977,2019-09-20,4,1568937600000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.91,0.48293196279980427,0.07,0.26777941887776824,2019-09-20,19,1568937600000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.8300000000000001,0.4705009477389657,0.05,0.23230868623965265,2019-09-21,31,1569024000000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.88,0.5496333235552948,0.19,0.20943309724640521,2019-09-21,30,1569024000000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.87,0.522225692275661,0.27,0.16304755175172486,2019-09-24,44,1569283200000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.87,0.5608287795992715,0.23,0.17347688828553215,2019-09-24,26,1569283200000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.64,0.4062975391498882,0.33,0.09476416471209072,2019-09-25,9,1569369600000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.9400000000000001,0.9400000000000001,0.9400000000000001,0.0,2019-09-26,1,1569456000000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.97,0.8317858880778588,0.71,0.08306623862918018,2019-09-26,16,1569456000000,2019,9,Fall,True,standard,"Advanced QA, standard level"
0.53,0.5138571428571428,0.46,0.026925824035673097,2020-06-02,4,1591056000000,2020,6,Summer,True,standard,"Advanced QA, standard level"
